Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
433	1729.25	409.53107	1975.0	1020.0	5.75	9.959292	23.0	0.0	900.5	187.03117	26.771503	195.6735	-76.69438	1736000	-3.439188e-08	514.0829	-6.6818735e-05	-137.58392	-0.7374586	0.016508855	0.21225	3.0	3312.592221736908
434	1885.0	61.339222	1947.0	1783.0	22.75	20.486277	56.0	0.0	1000.0	188.70625	16.179255	196.32552	17.64393	1740000	-3.781915e-08	165.27728	-0.0026162537	-93.597275	-0.7376718	0.0164858	0.15475	3.0	3315.6495971679688
435	1767.0	318.16034	1979.0	1217.0	6.25	4.6029882	12.0	0.0	920.25	188.10011	23.098797	195.19604	-57.68366	1744000	2.2828578e-08	607.6685	-0.022461845	-90.77075	-0.73777044	0.011492464	0.1735	79.0	3319.4356014728546
436	1731.5	423.51535	1981.0	998.0	4.75	8.2272415	19.0	0.0	896.5	188.9785	12.643314	193.38934	-17.133596	1748000	1.2159347e-08	844.45013	-0.016316585	-467.0658	-0.7370781	0.013238232	0.14475	13.0	3322.6203141212463
437	1963.75	13.329947	1975.0	1941.0	2.0	3.4641016	8.0	0.0	1000.0	191.95609	12.412414	197.06796	-7.5452776	1752000	-3.2067298e-08	158.15114	-0.00993335	-150.29463	-0.73613775	0.012982861	0.1305	43.0	3392.830992460251
438	1966.75	17.977417	1989.0	1939.0	2.25	3.8971143	9.0	0.0	1000.0	195.76369	2.1367207	197.83247	119.516846	1756000	1.1920928e-08	13.767283	-0.01782244	-2.2169018	-0.75822204	0.0125187775	0.136	27.0	3396.096794605255
439	1956.5	20.5	1969.0	1921.0	3.0	5.196152	12.0	0.0	1000.0	196.20503	4.352535	198.55699	62.717213	1760000	2.670288e-08	19.922523	-0.0143516455	-12.950268	-0.7651879	0.012890039	0.1245	26.0	3399.2959294319153
440	1953.25	37.20467	1985.0	1890.0	5.0	8.6602545	20.0	0.0	1000.0	195.13861	4.2872486	198.87772	147.43883	1764000	-1.1980534e-08	36.244522	0.00073599385	-13.415041	-0.76700836	0.017191153	0.228	1.0	3402.1739706993103
441	1972.75	1.6393596	1974.0	1970.0	0.0	0.0	0.0	0.0	1000.0	196.48085	1.5850034	198.36151	172.70757	1768000	-2.6226045e-08	2.9236162	0.019190302	-1.3631622	-0.7670055	0.041028947	0.414	1.0	3405.1005647182465
442	1976.75	2.2776084	1979.0	1973.0	0.0	0.0	0.0	0.0	1000.0	196.99135	1.9853625	198.80629	161.71861	1772000	-3.004074e-08	4.163764	0.012212321	-2.624435	-0.76698774	0.021392211	0.26275	1.0	3407.9915630817413
443	1286.4	496.15747	1920.0	700.0	39.8	28.46331	94.0	14.0	743.4	182.6454	57.01475	198.83508	-104.14024	1776000	3.33786e-08	2325.7642	0.0015262535	-1144.6941	-0.76691616	0.015474249	0.26125	4.0	3410.8999848365784
444	1542.5	476.66263	1977.0	816.0	10.25	10.256096	21.0	0.0	823.25	168.68153	41.542965	188.35284	-95.43277	1780000	2.7477741e-08	990.061	0.0147866905	-233.52155	-0.766447	0.023783118	0.27625	1.0	3413.8150029182434
445	1549.5	737.57086	1980.0	272.0	6.25	10.825317	25.0	0.0	806.25	177.89534	36.244034	193.98839	-96.6213	1784000	8.1896786e-08	785.16724	0.016410228	-246.36487	-0.76629406	0.04526905	0.40175	1.0	3416.7457168102264
446	1785.75	223.02509	1972.0	1426.0	44.5	48.14821	115.0	0.0	985.75	177.5554	42.34766	195.00865	-96.479614	1788000	-3.6239623e-08	914.93427	0.032793995	-191.3233	-0.7661505	0.044521984	0.41875	1.0	3419.7247185707092
447	1561.5	715.0575	1980.0	323.0	21.75	37.672104	87.0	0.0	836.0	179.66415	35.445408	192.51859	-96.93238	1792000	-8.5830685e-09	755.5519	0.009604032	-483.15463	-0.7659907	0.022160914	0.2335	1.0	3422.599826335907
448	1225.0	638.14044	1980.0	432.0	13.4	12.862348	34.0	0.0	670.2	177.64163	50.24839	197.19899	-100.52217	1796000	4.315376e-08	1706.5851	0.0023061873	-310.8745	-0.765762	0.017990138	0.271	2.0	3425.531303167343
449	1090.0	678.74884	1935.0	192.0	51.0	43.019375	124.0	12.0	663.3333	162.24153	66.722855	190.76434	-102.20444	1800000	-6.198883e-09	2730.0598	0.011805662	-1107.2526	-0.7656269	0.037415657	0.34875	1.0	3435.1879942417145
450	1226.8	626.2515	1971.0	526.0	17.0	16.661333	42.0	0.0	677.2	159.1394	53.551956	186.49263	-101.0457	1804000	-1.6212464e-08	1366.4222	0.018585619	-212.4895	-0.7656573	0.042837672	0.37675	1.0	3438.090791463852
451	1597.0	402.47546	1978.0	1025.0	52.25	78.842804	188.0	0.0	900.0	168.15738	50.62715	190.61795	-104.06421	1808000	-3.814697e-09	1030.189	0.023664583	-354.2461	-0.7656526	0.043761645	0.4195	1.0	3441.058593273163
452	1730.0	427.26514	1981.0	990.0	15.5	26.846788	62.0	0.0	911.75	181.90843	31.396194	193.65848	-97.74277	1812000	2.9206277e-08	767.3527	0.017713916	-230.62067	-0.7656728	0.027291495	0.366	1.0	3443.9994263648987
453	1970.5	6.726812	1980.0	1962.0	0.0	0.0	0.0	0.0	1000.0	194.64748	3.7564447	198.5497	169.87912	1816000	-3.8146972e-08	23.597746	0.02812523	-19.876055	-0.7656869	0.037237268	0.42325	1.0	3447.085042476654
454	1969.5	5.894913	1975.0	1961.0	0.0	0.0	0.0	0.0	1000.0	196.86182	1.6375978	198.91179	175.13676	1820000	-2.5987624e-08	5.603318	0.02173572	-2.3414688	-0.7656938	0.041294076	0.40025	1.0	3450.041615009308
455	1974.75	5.53963	1982.0	1968.0	0.0	0.0	0.0	0.0	1000.0	197.03748	1.3638041	199.02219	162.0122	1824000	4.673004e-08	3.4477344	0.020896852	-1.240823	-0.7657455	0.046319153	0.45725	1.0	3453.0155804157257
456	1971.75	1.9202864	1974.0	1969.0	0.0	0.0	0.0	0.0	1000.0	197.22849	2.1123586	199.27408	131.16852	1828000	3.4928323e-08	5.2666907	0.015799487	-3.7623754	-0.7657958	0.032285146	0.41625	1.0	3456.0067780017853
457	1965.0	6.4420495	1970.0	1954.0	0.0	0.0	0.0	0.0	1000.0	197.3156	0.5300888	199.14288	192.98947	1832000	6.842613e-08	3.1508982	0.038839284	-0.5655186	-0.7658342	0.06982371	0.54525	2.0	3458.911921262741
458	1969.25	10.034316	1976.0	1952.0	1.0	1.7320508	4.0	0.0	1000.0	196.61362	1.1173842	197.76306	155.85442	1836000	3.1471252e-08	4.955913	0.0431634	-0.8416867	-0.76596344	0.11735841	0.64025	1.0	3461.8605003356934
459	1972.25	4.085034	1979.0	1969.0	0.0	0.0	0.0	0.0	1000.0	196.91231	0.15854566	198.06778	195.33725	1840000	1.0967255e-08	1.3720465	0.07081261	-0.13475585	-0.7660401	0.083276466	0.613	1.0	3464.7789947986603
460	1799.0	295.61716	1974.0	1287.0	4.5	7.7942286	18.0	0.0	933.0	193.4973	30.779928	199.03178	-108.112854	1844000	5.7190658e-08	517.53357	0.0075758025	-75.172424	-0.76608306	0.02706147	0.308	1.0	3467.691286087036
461	1595.5	652.129	1977.0	466.0	5.5	9.526279	22.0	0.0	829.75	188.44118	32.150764	194.0305	-105.227585	1848000	7.1525574e-10	499.38348	0.0042693606	-80.612854	-0.76612574	0.0366492	0.38775	1.0	3470.7151613235474
462	1888.0	136.94342	1972.0	1651.0	26.25	45.466335	105.0	0.0	1000.0	182.7059	37.481213	195.2624	-82.27794	1852000	-5.877018e-08	634.9685	0.021308418	-460.17224	-0.76621825	0.028150449	0.344	1.0	3540.5423686504364
463	1652.25	554.41565	1979.0	692.0	7.75	13.423394	31.0	0.0	861.75	189.6642	26.133867	193.54706	-90.09901	1856000	-5.2094457e-08	654.82166	0.00053398864	-187.01672	-0.766271	0.029524002	0.332	4.0	3543.5047631263733
464	1972.5	5.7227616	1979.0	1965.0	0.0	0.0	0.0	0.0	1000.0	187.33803	16.93583	195.82034	-17.900251	1860000	-6.222725e-08	369.1013	0.026528452	-362.90167	-0.76673025	0.04520601	0.4885	1.0	3546.4529423713684
465	1960.25	18.632969	1972.0	1928.0	3.5	6.0621777	14.0	0.0	1000.0	196.91144	2.0750363	197.83456	146.14526	1864000	-9.775162e-09	19.670914	0.008836073	-3.3694382	-0.7667106	0.025786366	0.328	1.0	3549.3925144672394
466	1508.0	691.99133	1978.0	318.0	22.5	25.850533	63.0	0.0	813.25	192.3786	27.679585	197.3512	-95.09889	1868000	-5.400181e-08	953.873	0.011675546	-313.6032	-0.7666381	0.021449847	0.347	1.0	3552.4329953193665
467	1870.0	108.689926	1977.0	1736.0	35.0	35.348267	77.0	0.0	1000.0	182.68236	31.840382	192.82053	-65.30294	1872000	5.2213668e-08	670.39087	0.012839163	-301.6543	-0.76663685	0.0225927	0.282	2.0	3555.472110748291
468	1487.5	678.34155	1972.0	317.0	29.25	19.917015	50.0	0.0	811.5	175.99112	51.296314	195.1379	-102.861534	1876000	-2.7894973e-08	1121.5455	0.06240108	-220.37415	-0.7666104	0.092077576	0.60625	1.0	3558.5256612300873
469	1581.75	291.50333	1970.0	1186.0	34.75	30.58901	84.0	0.0	880.25	169.60516	47.326237	186.14972	-103.31621	1880000	2.026558e-08	995.1558	0.029254323	-135.00446	-0.766643	0.03582753	0.36525	1.0	3561.614725828171
470	1863.75	75.30397	1971.0	1777.0	25.25	18.779976	53.0	0.0	997.75	175.27751	39.495907	191.06949	-102.13492	1884000	-2.3365022e-08	727.2384	0.013763837	-182.88599	-0.76671326	0.024423733	0.29825	1.0	3564.6131670475006
471	1764.75	348.70502	1977.0	1161.0	9.25	15.449514	36.0	0.0	922.0	184.18007	29.94853	196.48366	-101.87661	1888000	2.5868417e-08	489.64786	0.005619135	-88.30603	-0.76679003	0.024668936	0.17175	2.0	3567.589583873749
472	1920.25	58.087757	1972.0	1825.0	14.5	17.965244	44.0	0.0	1000.0	188.0587	17.360588	196.73566	-23.1101	1892000	-7.390976e-09	201.84944	0.023323093	-114.71827	-0.7670308	0.030984465	0.3945	1.0	3570.5619525909424
473	1907.25	100.12336	1972.0	1734.0	19.75	34.208004	79.0	0.0	1000.0	191.25989	15.142868	198.21239	-8.528582	1896000	-4.2676923e-08	197.69736	0.012981542	-53.07599	-0.7671625	0.03590387	0.35	1.0	3573.5537967681885
474	1408.6	549.60626	1972.0	483.0	38.4	29.275246	77.0	0.0	794.0	180.80344	43.072193	197.52785	-101.20689	1900000	4.631281e-08	1296.67	0.0267704	-471.7016	-0.7672714	0.056887623	0.451	1.0	3637.1143503189087
475	1441.4	668.19806	1971.0	381.0	19.4	28.366177	73.0	0.0	782.6	173.96255	42.261444	192.5037	-106.098755	1904000	6.279349e-08	1166.833	0.03093631	-288.85602	-0.7673992	0.051453725	0.43275	1.0	3640.081596851349
476	1927.5	71.56291	1978.0	1804.0	14.0	24.24871	56.0	0.0	1000.0	182.52211	17.769545	190.12662	-20.032808	1908000	-6.7472456e-08	271.58905	0.03132639	-190.4491	-0.7675327	0.07013477	0.44375	1.0	3643.0779638290405
477	1909.0	60.675365	1975.0	1824.0	19.25	20.89707	50.0	0.0	1000.0	190.62935	11.617813	195.843	104.60822	1912000	5.2809717e-08	127.044014	0.03835745	-22.637405	-0.7676407	0.047979005	0.4395	1.0	3646.019483089447
478	1722.75	228.1681	1955.0	1346.0	40.25	32.251938	89.0	0.0	963.25	184.20634	40.61392	195.25983	-109.3701	1916000	-3.284216e-08	1441.5597	0.023785593	-621.25116	-0.76774657	0.030542849	0.30825	1.0	3649.0277214050293
479	1256.6	586.8791	1864.0	530.0	61.0	47.51	151.0	15.0	755.0	159.59157	49.630142	187.55981	-117.97806	1920000	-5.4836274e-08	1292.692	0.11505776	-257.38647	-0.76782924	0.113309875	0.6285	2.0	3651.9938056468964
480	1448.2	636.4833	1971.0	573.0	5.4	6.6211786	14.0	0.0	765.8	172.61694	39.343403	182.56294	-107.41223	1924000	-4.8458574e-08	1154.5398	0.0935249	-190.31824	-0.76798147	0.12294678	0.656	1.0	3654.9402372837067
481	1671.0	323.3164	1969.0	1150.0	35.25	38.31041	100.0	0.0	915.75	172.82777	38.76811	187.73674	-107.015175	1928000	-5.9604645e-08	724.8427	0.09504612	-181.31458	-0.76805216	0.15421914	0.69225	1.0	3658.0372853279114
482	1908.25	88.83517	1969.0	1755.0	17.5	30.310888	70.0	0.0	1000.0	183.42381	16.77401	192.47917	33.775585	1932000	3.0994407e-09	251.85884	0.07725467	-111.86963	-0.7681235	0.10533844	0.60475	1.0	3660.959792613983
483	1617.25	463.95117	1973.0	838.0	14.0	14.071247	30.0	0.0	869.25	185.0505	29.842896	195.4254	-93.89181	1936000	-1.2874603e-08	1311.977	0.04605171	-607.2624	-0.7682299	0.09036879	0.591	1.0	3663.894798517227
484	1822.5	246.83041	1969.0	1395.0	5.75	9.959292	23.0	0.0	949.5	184.04279	33.087772	191.34041	-122.696945	1940000	-2.9325484e-08	421.53995	0.031884804	-89.53616	-0.768282	0.0885524	0.60425	1.0	3666.8413343429565
485	1562.25	695.3288	1974.0	358.0	7.75	13.423394	31.0	0.0	820.25	185.90659	36.59118	194.72125	-107.675644	1944000	3.1232833e-08	305.77377	0.020261295	-38.052917	-0.7683438	0.04164469	0.41075	1.0	3669.7709624767303
486	1612.0	541.9506	1958.0	674.0	6.75	4.43706	12.0	0.0	851.75	190.96898	13.472415	194.43005	25.918154	1948000	6.437302e-09	1006.52637	0.0036820774	-417.02307	-0.768402	0.028510232	0.32425	1.0	3672.7287962436676
487	1954.75	11.92424	1970.0	1937.0	0.0	0.0	0.0	0.0	1000.0	187.77435	14.435502	192.17285	68.92671	1952000	2.7418137e-09	261.44785	0.00703204	-255.20679	-0.7684122	0.023981687	0.37625	1.0	3743.871286869049
488	1939.75	12.457428	1956.0	1921.0	0.0	0.0	0.0	0.0	1000.0	195.20804	2.4803035	196.48372	128.68327	1956000	3.4809112e-08	9.351856	0.009085264	-2.507729	-0.76841575	0.016376166	0.27575	1.0	3746.911249399185
489	1929.25	45.931335	1964.0	1851.0	5.75	9.959292	23.0	0.0	1000.0	193.7877	5.291815	194.78394	77.72432	1960000	9.536743e-09	70.31944	0.00069375685	-43.602364	-0.7683941	0.018524522	0.2895	1.0	3749.9044070243835
490	1949.5	6.0621777	1957.0	1941.0	0.0	0.0	0.0	0.0	1000.0	194.18532	2.1666791	194.84982	156.95493	1964000	4.553795e-08	5.8869796	-0.017632846	-2.3275015	-0.7684386	0.012390902	0.14925	35.0	3753.2622373104095
491	1955.25	11.776566	1967.0	1936.0	0.0	0.0	0.0	0.0	1000.0	194.67319	2.7521627	196.5723	114.63241	1968000	1.3351441e-08	8.732015	-0.011808686	-3.2434363	-0.77427894	0.0121760545	0.17475	11.0	3756.374433994293
492	1936.0	35.679127	1961.0	1875.0	4.75	8.2272415	19.0	0.0	1000.0	195.1405	3.1937442	195.76225	150.29387	1972000	-4.2140485e-08	59.34677	-0.02760426	-11.112312	-0.7772745	0.012062604	0.11125	30.0	3759.555798768997
493	1952.75	5.2618914	1958.0	1947.0	0.0	0.0	0.0	0.0	1000.0	193.74875	1.7520188	194.53348	163.14485	1976000	-5.9127807e-08	12.520082	-0.012941467	-1.1209202	-0.78253835	0.0123396125	0.11625	11.0	3762.6333072185516
494	1939.25	20.583672	1954.0	1904.0	2.25	3.8971143	9.0	0.0	1000.0	193.21063	6.8475447	195.13382	118.30322	1980000	2.2649764e-09	34.09175	-0.011321416	-21.94487	-0.784564	0.015037015	0.1885	14.0	3765.6806497573853
495	1952.5	6.1032777	1962.0	1945.0	0.0	0.0	0.0	0.0	1000.0	194.21785	2.355084	196.41124	168.67488	1984000	-8.34465e-09	5.6228175	-0.00067476236	-2.4085753	-0.7860546	0.015638106	0.2145	3.0	3768.653324365616
496	1957.0	3.391165	1962.0	1953.0	0.0	0.0	0.0	0.0	1000.0	195.56438	0.557898	197.11523	187.43472	1988000	-1.8835069e-08	3.0909104	0.013618515	-0.18316102	-0.7865523	0.025760831	0.3025	2.0	3771.5550017356873
497	1955.75	9.417404	1967.0	1945.0	0.0	0.0	0.0	0.0	1000.0	195.49579	1.3883641	198.92352	173.38284	1992000	-9.059907e-09	4.9434967	0.037470724	-0.28613138	-0.78690666	0.04150185	0.47125	1.0	3774.5858623981476
498	1956.0	10.024969	1967.0	1946.0	0.0	0.0	0.0	0.0	1000.0	195.68112	0.9442364	195.93617	181.85687	1996000	-5.364411e-10	2.9892793	0.04591911	-0.18597484	-0.7871018	0.05134172	0.4925	2.0	3777.5788362026215
499	1957.0	8.573215	1966.0	1947.0	0.0	0.0	0.0	0.0	1000.0	195.62202	0.8991539	195.90807	186.55789	2000000	-1.3709068e-08	3.3458452	0.09819128	-0.18344426	-0.78749424	0.05036542	0.4845	1.0	3847.3649156093597
500	1960.0	5.2440443	1967.0	1954.0	0.0	0.0	0.0	0.0	1000.0	195.92146	0.5970312	196.0347	186.06168	2004000	-1.835823e-08	3.3755565	0.064922534	-0.19342828	-0.78765875	0.026050922	0.329	1.0	3850.256147146225
501	1967.0	6.164414	1975.0	1961.0	0.0	0.0	0.0	0.0	1000.0	195.6569	1.7571968	196.29253	174.51688	2008000	-5.555153e-08	4.3200793	0.03445417	-1.9345958	-0.7878399	0.024645004	0.38425	1.0	3853.205094575882
502	1944.5	8.958237	1957.0	1933.0	1.75	3.0310888	7.0	0.0	1000.0	195.90096	2.6372502	198.12837	147.62837	2012000	2.6226044e-08	10.27987	0.016938034	-3.0456114	-0.7880268	0.025162056	0.311	1.0	3856.100992679596
503	1883.0	134.51395	1975.0	1651.0	6.25	10.825317	25.0	0.0	982.75	192.88997	13.338466	196.66154	7.071156	2016000	1.0257959e-07	1149.3486	0.006296641	-215.30981	-0.78821725	0.022167891	0.269	1.0	3859.018922805786
504	1940.5	36.650375	1973.0	1880.0	7.75	11.233321	27.0	0.0	1000.0	187.29633	10.98553	191.21034	-59.282646	2020000	-2.9712915e-08	118.4481	0.008816813	-71.91042	-0.78837216	0.026465256	0.30575	1.0	3861.9246604442596
505	1918.25	72.33732	1981.0	1802.0	15.0	18.371174	45.0	0.0	1000.0	191.73831	9.054086	196.12143	100.31442	2024000	9.179114e-09	112.26809	0.012081454	-55.028744	-0.7885517	0.030135334	0.302	1.0	3864.8695073127747
506	1660.5	484.14175	1961.0	823.0	8.5	8.5	17.0	0.0	874.75	191.48656	17.75615	201.30484	-0.6877613	2028000	5.2928925e-08	682.74365	-0.0012084397	-333.65466	-0.7886621	0.012812563	0.12725	3.0	3867.848268508911
507	1958.5	7.1589108	1968.0	1949.0	0.0	0.0	0.0	0.0	1000.0	188.29065	7.524789	195.01253	132.05351	2032000	3.576277e-09	98.634155	0.012647469	-65.42941	-0.7891474	0.016001793	0.202	1.0	3870.7554788589478
508	1958.25	14.184058	1970.0	1934.0	0.0	0.0	0.0	0.0	1000.0	191.51566	13.649387	198.20482	27.642872	2036000	-4.6014787e-08	175.74472	0.002660741	-171.46646	-0.78931105	0.018154936	0.29475	2.0	3873.682918071747
509	1969.25	5.2141633	1975.0	1961.0	0.0	0.0	0.0	0.0	1000.0	196.01138	1.5434812	198.8465	187.07236	2040000	1.3113022e-08	3.4570155	0.004806392	-1.6940845	-0.7896031	0.018645158	0.243	1.0	3876.6757276058197
510	1945.75	15.449514	1963.0	1922.0	2.75	4.7631397	11.0	0.0	1000.0	196.67549	1.9616791	199.39352	182.08304	2044000	-4.1127205e-08	24.16552	-0.0062633962	-7.49827	-0.78970814	0.014995578	0.18475	3.0	3879.648577928543
511	1956.5	15.5	1969.0	1930.0	2.0	3.4641016	8.0	0.0	1000.0	194.95918	2.0265455	200.01997	172.01967	2048000	5.3048133e-08	13.633619	0.0026321802	-1.2962179	-0.78998435	0.015529543	0.235	3.0	3882.55709028244
512	1950.0	21.965883	1967.0	1913.0	3.5	6.0621777	14.0	0.0	1000.0	195.23328	2.3923275	203.33507	175.41957	2052000	8.5353854e-08	30.968939	-0.033737298	-4.531639	-0.79053307	0.009632118	0.13625	79.0	3953.2138810157776
513	1957.0	5.7879186	1967.0	1953.0	0.0	0.0	0.0	0.0	1000.0	193.64636	7.5390844	197.90651	72.26702	2056000	1.0448694e-07	53.914772	-0.019110817	-49.19137	-0.80211663	0.012509708	0.13025	20.0	3956.317299604416
514	1964.75	3.269174	1968.0	1961.0	0.0	0.0	0.0	0.0	1000.0	196.01912	1.0085274	197.77638	189.90019	2060000	-1.990795e-08	2.9100935	0.0068410593	-0.23451781	-0.80426604	0.012662432	0.12	3.0	3959.267779111862
515	1713.5	425.43066	1980.0	977.0	7.75	11.755318	28.0	0.0	897.75	193.54121	21.238434	198.60504	-43.707966	2064000	4.887582e-09	768.34485	0.006692147	-499.76804	-0.8042773	0.017084163	0.29425	1.0	3962.218906879425
516	1961.5	11.863811	1974.0	1942.0	0.0	0.0	0.0	0.0	1000.0	190.59778	13.747093	194.08151	19.843397	2068000	4.315376e-08	216.58316	0.0025332873	-212.01524	-0.80420864	0.013875888	0.17825	1.0	3965.1582369804382
517	1968.5	6.8007355	1977.0	1958.0	0.0	0.0	0.0	0.0	1000.0	196.09065	0.8181898	197.87704	189.43117	2072000	-8.583069e-09	1.9198511	0.025032094	-0.63190687	-0.8041974	0.016931659	0.25475	1.0	3968.1646797657013
518	1971.75	4.322904	1979.0	1968.0	0.0	0.0	0.0	0.0	1000.0	196.90292	0.43370196	198.27684	191.11104	2076000	1.6570091e-08	1.0791055	0.031986166	-0.061127782	-0.8042457	0.04825773	0.50275	1.0	3971.106127500534
519	1970.5	2.598076	1973.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.03107	0.3758507	197.11098	191.481	2080000	8.106232e-09	1.2473521	0.048688866	-0.032938004	-0.8042774	0.06317667	0.51975	1.0	3974.0803060531616
520	1800.0	273.7216	1964.0	1326.0	1.25	2.1650636	5.0	0.0	931.5	196.62483	3.6682196	198.57272	64.03604	2084000	-2.169609e-08	1138.0398	0.0042952495	-222.37537	-0.80434704	0.043400314	0.4495	1.0	3977.0134053230286
521	1965.75	9.90896	1974.0	1949.0	1.5	2.598076	6.0	0.0	1000.0	189.50716	8.258655	191.81538	-71.56259	2088000	2.3365022e-08	105.95587	0.010710181	-95.96883	-0.80438036	0.043349244	0.44925	1.0	3979.9468121528625
522	1967.5	7.4330344	1974.0	1955.0	0.0	0.0	0.0	0.0	1000.0	195.76138	0.21463107	197.5888	192.06927	2092000	2.18153e-08	3.1630683	0.051379003	-0.8213818	-0.8044101	0.068207055	0.5285	1.0	3982.886741876602
523	1968.0	6.041523	1976.0	1960.0	0.0	0.0	0.0	0.0	1000.0	196.51724	1.4426576	198.33038	146.48138	2096000	-1.66893e-08	3.4974725	0.02197935	-1.2566912	-0.8044311	0.058655657	0.45775	1.0	3985.8456094264984
524	1963.5	3.2015622	1967.0	1959.0	0.0	0.0	0.0	0.0	1000.0	196.847	0.260722	198.67648	193.1546	2100000	-8.3446494e-10	1.5208024	0.027993957	-0.22710276	-0.8045054	0.034207076	0.35825	1.0	4055.6928737163544
525	1970.25	3.0310888	1974.0	1966.0	0.0	0.0	0.0	0.0	1000.0	196.40196	0.21979761	196.64531	190.33932	2104000	3.6239623e-08	1.5758317	0.008487276	-0.4600358	-0.80459774	0.021434825	0.22975	1.0	4058.5743465423584
526	1963.5	7.4330344	1974.0	1956.0	0.0	0.0	0.0	0.0	1000.0	196.55392	3.5594916	198.89742	114.25178	2108000	-1.9550324e-08	12.427173	0.0014284604	-10.493594	-0.80470645	0.0124678295	0.1875	1.0	4061.479483127594
527	1972.75	3.7666297	1977.0	1969.0	0.0	0.0	0.0	0.0	1000.0	196.57121	0.19667767	196.9481	191.89172	2112000	-3.814698e-09	2.1778812	0.01112395	-0.5573416	-0.8048031	0.015609994	0.27975	1.0	4064.4537196159363
528	1971.75	4.205651	1978.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.29643	0.29340702	199.11443	190.38422	2116000	-2.0265585e-09	1.279628	0.026519848	-0.15703058	-0.8048526	0.03629062	0.3465	1.0	4067.4106011390686
529	1966.75	3.7666297	1971.0	1961.0	0.0	0.0	0.0	0.0	1000.0	197.21841	0.49478036	197.89342	186.60847	2120000	-2.0265581e-08	1.6966989	0.021900112	-0.26058102	-0.8049165	0.0144254705	0.26875	1.0	4070.2741360664368
530	1970.25	6.259992	1981.0	1966.0	0.0	0.0	0.0	0.0	1000.0	196.79968	0.18180981	196.82346	193.13525	2124000	1.5616417e-08	2.5545962	0.037892293	-0.076306105	-0.8049135	0.044555202	0.4415	1.0	4073.1688284873962
531	1973.25	6.3786755	1982.0	1965.0	0.0	0.0	0.0	0.0	1000.0	197.00012	0.4887972	198.86531	190.63643	2128000	-4.1246413e-08	2.0705547	0.02898091	-0.17384887	-0.8049136	0.058318257	0.4615	1.0	4076.0537824630737
532	1971.25	6.647368	1980.0	1963.0	0.0	0.0	0.0	0.0	1000.0	197.32278	0.45482263	198.96416	182.3834	2132000	-4.6014787e-08	1.9369334	0.062270544	-0.05998838	-0.8048829	0.09219225	0.594	1.0	4078.941568851471
533	1963.75	13.160072	1981.0	1950.0	0.5	0.8660254	2.0	0.0	1000.0	197.03232	1.0283345	198.19905	180.9655	2136000	1.7404556e-08	3.5861926	0.058403034	-0.5370517	-0.80485636	0.12224659	0.61325	1.0	4081.9386410713196
534	1949.75	21.252941	1964.0	1913.0	6.25	8.671073	21.0	0.0	1000.0	196.3701	2.662195	198.07552	106.58786	2140000	-1.9788741e-08	28.317488	0.023649896	-13.403029	-0.80484277	0.067859314	0.53425	1.0	4084.941160440445
535	1971.25	1.9202864	1973.0	1968.0	0.0	0.0	0.0	0.0	1000.0	195.14862	3.052066	195.91937	155.2983	2144000	3.0994407e-09	14.316762	0.07007062	-13.111532	-0.80482084	0.20688447	0.721	1.0	4087.9023444652557
536	1970.75	3.269174	1976.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.00238	2.0439885	197.34515	147.89975	2148000	1.9073486e-08	5.438563	0.0595708	-3.9263248	-0.80482477	0.119653575	0.658	1.0	4090.9629938602448
537	1960.25	4.6029882	1966.0	1954.0	0.0	0.0	0.0	0.0	1000.0	197.23723	0.23526424	199.07562	193.65791	2152000	-1.9311905e-08	2.907661	0.06998497	-0.91158926	-0.8048676	0.070716925	0.54825	1.0	4160.876749038696
538	1882.0	119.57006	1957.0	1675.0	23.75	41.136208	95.0	0.0	1000.0	194.73906	10.271709	198.12743	45.80868	2156000	8.3386894e-08	302.41022	0.023608683	-247.92944	-0.80496037	0.089028336	0.61425	1.0	4163.892794132233
539	1958.25	1.6393596	1961.0	1957.0	0.0	0.0	0.0	0.0	1000.0	194.48785	1.4458172	194.67708	164.47461	2160000	-2.3126603e-08	5.0809946	0.057795666	-3.444028	-0.80497843	0.14809728	0.687	1.0	4166.969948291779
540	1905.25	80.13231	1961.0	1767.0	14.0	24.24871	56.0	0.0	1000.0	194.4746	9.915301	195.76569	87.586174	2164000	-5.5372716e-08	177.08005	0.04102553	-66.80386	-0.80497634	0.1347504	0.66525	1.0	4169.956129550934
541	1773.75	109.02838	1939.0	1658.0	56.25	36.894276	94.0	0.0	1000.0	188.1686	17.70474	192.58754	53.5134	2168000	-4.565716e-08	720.2462	0.03134256	-381.66635	-0.8050212	0.042885315	0.51675	1.0	4172.875864028931
542	1674.5	199.82304	1937.0	1416.0	90.0	69.079666	180.0	0.0	1000.0	165.58853	32.569057	191.2348	59.124584	2172000	2.980232e-08	820.4264	0.12517527	-132.89313	-0.80508894	0.06436242	0.47025	4.0	4175.899124145508
